claim_id,dataset,detector,seed_or_seed_aggregation,phase_rule,nominal_fpr_target,evaluation_unit,analysis_detail,metric,metric_definition,exact_numeric_value,value_unit,ci_lower_95,ci_upper_95,ci_method,ci_source_csv,ci_source_rows,source_csv,source_file,source_rows,corresponding_figure,evidence_status
E010890,DS03 confirmation,pca,-1,primary,0.01,engine_11,canonical,healthy_flights_with_alarm_cruise,Fraction of healthy flights with at least one cruise-phase false alarm.,1.0,fraction,,,,,,results/confirmation_ds03/canonical_results.csv,,10,,confirmatory
E010891,DS03 confirmation,pca,-1,primary,0.01,engine_11,canonical,false_alarm_events_per_healthy_flight_cruise,Mean number of contiguous cruise-phase false-alarm events per healthy flight.,23.72222222222222,events per healthy flight,,,,,,results/confirmation_ds03/canonical_results.csv,,10,,confirmatory
E010892,DS03 confirmation,pca,-1,primary,0.01,engine_11,canonical,healthy_flights_with_alarm_descent,Fraction of healthy flights with at least one descent-phase false alarm.,1.0,fraction,,,,,,results/confirmation_ds03/canonical_results.csv,,10,,confirmatory
E010893,DS03 confirmation,pca,-1,primary,0.01,engine_11,canonical,false_alarm_events_per_healthy_flight_descent,Mean number of contiguous descent-phase false-alarm events per healthy flight.,51.333333333333336,events per healthy flight,,,,,,results/confirmation_ds03/canonical_results.csv,,10,,confirmatory
E010894,DS03 confirmation,pca,-1,primary,0.01,engine_12,canonical,overall_fpr,"Healthy audit rows alarmed / all healthy audit rows, pooled or within engine as indicated.",0.008858723623262996,fraction,,,,,,results/confirmation_ds03/canonical_results.csv,,11,,confirmatory
E010895,DS03 confirmation,pca,-1,primary,0.01,engine_12,canonical,climb_fpr,Healthy climb audit rows alarmed / healthy climb audit rows.,0.003218793234887201,fraction,,,,,,results/confirmation_ds03/canonical_results.csv,,11,,confirmatory
E010896,DS03 confirmation,pca,-1,primary,0.01,engine_12,canonical,cruise_fpr,Healthy cruise audit rows alarmed / healthy cruise audit rows.,0.010387710314557425,fraction,,,,,,results/confirmation_ds03/canonical_results.csv,,11,,confirmatory
E010897,DS03 confirmation,pca,-1,primary,0.01,engine_12,canonical,descent_fpr,Healthy descent audit rows alarmed / healthy descent audit rows.,0.010612652054642688,fraction,,,,,,results/confirmation_ds03/canonical_results.csv,,11,,confirmatory
E010898,DS03 confirmation,pca,-1,primary,0.01,engine_12,canonical,descent_minus_climb,Descent healthy row-FPR minus climb healthy row-FPR; percentage-point difference when multiplied by 100.,0.007393858819755487,fraction difference,,,,,,results/confirmation_ds03/canonical_results.csv,,11,,confirmatory
E010899,DS03 confirmation,pca,-1,primary,0.01,engine_12,canonical,descent_minus_cruise,Descent healthy row-FPR minus cruise healthy row-FPR; percentage-point difference when multiplied by 100.,0.00022494174008526324,fraction difference,,,,,,results/confirmation_ds03/canonical_results.csv,,11,,confirmatory
E010900,DS03 confirmation,pca,-1,primary,0.01,engine_12,canonical,worst_cross_phase_transfer_fpr,Maximum audit healthy row-FPR among off-diagonal calibration-phase to audit-phase threshold transfers.,0.06123749618997478,fraction,,,,,,results/confirmation_ds03/canonical_results.csv,,11,,confirmatory
E010901,DS03 confirmation,pca,-1,primary,0.01,engine_12,canonical,healthy_flights_with_alarm_climb,Fraction of healthy flights with at least one climb-phase false alarm.,0.7777777777777778,fraction,,,,,,results/confirmation_ds03/canonical_results.csv,,11,,confirmatory
E010902,DS03 confirmation,pca,-1,primary,0.01,engine_12,canonical,false_alarm_events_per_healthy_flight_climb,Mean number of contiguous climb-phase false-alarm events per healthy flight.,1.9444444444444444,events per healthy flight,,,,,,results/confirmation_ds03/canonical_results.csv,,11,,confirmatory
E010903,DS03 confirmation,pca,-1,primary,0.01,engine_12,canonical,healthy_flights_with_alarm_cruise,Fraction of healthy flights with at least one cruise-phase false alarm.,0.7222222222222222,fraction,,,,,,results/confirmation_ds03/canonical_results.csv,,11,,confirmatory
E010904,DS03 confirmation,pca,-1,primary,0.01,engine_12,canonical,false_alarm_events_per_healthy_flight_cruise,Mean number of contiguous cruise-phase false-alarm events per healthy flight.,5.361111111111111,events per healthy flight,,,,,,results/confirmation_ds03/canonical_results.csv,,11,,confirmatory
E010905,DS03 confirmation,pca,-1,primary,0.01,engine_12,canonical,healthy_flights_with_alarm_descent,Fraction of healthy flights with at least one descent-phase false alarm.,0.9722222222222222,fraction,,,,,,results/confirmation_ds03/canonical_results.csv,,11,,confirmatory
E010906,DS03 confirmation,pca,-1,primary,0.01,engine_12,canonical,false_alarm_events_per_healthy_flight_descent,Mean number of contiguous descent-phase false-alarm events per healthy flight.,15.944444444444445,events per healthy flight,,,,,,results/confirmation_ds03/canonical_results.csv,,11,,confirmatory
E010907,DS03 confirmation,pca,-1,primary,0.01,engine_13,canonical,overall_fpr,"Healthy audit rows alarmed / all healthy audit rows, pooled or within engine as indicated.",0.014669829500979446,fraction,,,,,,results/confirmation_ds03/canonical_results.csv,,12,,confirmatory
E010908,DS03 confirmation,pca,-1,primary,0.01,engine_13,canonical,climb_fpr,Healthy climb audit rows alarmed / healthy climb audit rows.,0.011202615962213879,fraction,,,,,,results/confirmation_ds03/canonical_results.csv,,12,,confirmatory
E010909,DS03 confirmation,pca,-1,primary,0.01,engine_13,canonical,cruise_fpr,Healthy cruise audit rows alarmed / healthy cruise audit rows.,0.007437232955315036,fraction,,,,,,results/confirmation_ds03/canonical_results.csv,,12,,confirmatory
E010910,DS03 confirmation,pca,-1,primary,0.01,engine_13,canonical,descent_fpr,Healthy descent audit rows alarmed / healthy descent audit rows.,0.02248955978698134,fraction,,,,,,results/confirmation_ds03/canonical_results.csv,,12,,confirmatory
E010911,DS03 confirmation,pca,-1,primary,0.01,engine_13,canonical,descent_minus_climb,Descent healthy row-FPR minus climb healthy row-FPR; percentage-point difference when multiplied by 100.,0.011286943824767462,fraction difference,,,,,,results/confirmation_ds03/canonical_results.csv,,12,,confirmatory
E010912,DS03 confirmation,pca,-1,primary,0.01,engine_13,canonical,descent_minus_cruise,Descent healthy row-FPR minus cruise healthy row-FPR; percentage-point difference when multiplied by 100.,0.015052326831666305,fraction difference,,,,,,results/confirmation_ds03/canonical_results.csv,,12,,confirmatory
E010913,DS03 confirmation,pca,-1,primary,0.01,engine_13,canonical,worst_cross_phase_transfer_fpr,Maximum audit healthy row-FPR among off-diagonal calibration-phase to audit-phase threshold transfers.,0.05923144707099345,fraction,,,,,,results/confirmation_ds03/canonical_results.csv,,12,,confirmatory
E010914,DS03 confirmation,pca,-1,primary,0.01,engine_13,canonical,healthy_flights_with_alarm_climb,Fraction of healthy flights with at least one climb-phase false alarm.,0.5555555555555556,fraction,,,,,,results/confirmation_ds03/canonical_results.csv,,12,,confirmatory
E010915,DS03 confirmation,pca,-1,primary,0.01,engine_13,canonical,false_alarm_events_per_healthy_flight_climb,Mean number of contiguous climb-phase false-alarm events per healthy flight.,12.944444444444445,events per healthy flight,,,,,,results/confirmation_ds03/canonical_results.csv,,12,,confirmatory
E010916,DS03 confirmation,pca,-1,primary,0.01,engine_13,canonical,healthy_flights_with_alarm_cruise,Fraction of healthy flights with at least one cruise-phase false alarm.,0.8333333333333334,fraction,,,,,,results/confirmation_ds03/canonical_results.csv,,12,,confirmatory
E010917,DS03 confirmation,pca,-1,primary,0.01,engine_13,canonical,false_alarm_events_per_healthy_flight_cruise,Mean number of contiguous cruise-phase false-alarm events per healthy flight.,11.555555555555555,events per healthy flight,,,,,,results/confirmation_ds03/canonical_results.csv,,12,,confirmatory
E010918,DS03 confirmation,pca,-1,primary,0.01,engine_13,canonical,healthy_flights_with_alarm_descent,Fraction of healthy flights with at least one descent-phase false alarm.,1.0,fraction,,,,,,results/confirmation_ds03/canonical_results.csv,,12,,confirmatory
E010919,DS03 confirmation,pca,-1,primary,0.01,engine_13,canonical,false_alarm_events_per_healthy_flight_descent,Mean number of contiguous descent-phase false-alarm events per healthy flight.,44.388888888888886,events per healthy flight,,,,,,results/confirmation_ds03/canonical_results.csv,,12,,confirmatory
E010920,DS03 confirmation,pca,-1,primary,0.01,engine_14,canonical,overall_fpr,"Healthy audit rows alarmed / all healthy audit rows, pooled or within engine as indicated.",0.010101453180516478,fraction,,,,,,results/confirmation_ds03/canonical_results.csv,,13,,confirmatory
E010921,DS03 confirmation,pca,-1,primary,0.01,engine_14,canonical,climb_fpr,Healthy climb audit rows alarmed / healthy climb audit rows.,0.007440520836458552,fraction,,,,,,results/confirmation_ds03/canonical_results.csv,,13,,confirmatory
E010922,DS03 confirmation,pca,-1,primary,0.01,engine_14,canonical,cruise_fpr,Healthy cruise audit rows alarmed / healthy cruise audit rows.,0.0058742752517546536,fraction,,,,,,results/confirmation_ds03/canonical_results.csv,,13,,confirmatory
E010923,DS03 confirmation,pca,-1,primary,0.01,engine_14,canonical,descent_fpr,Healthy descent audit rows alarmed / healthy descent audit rows.,0.014305453954320084,fraction,,,,,,results/confirmation_ds03/canonical_results.csv,,13,,confirmatory
E010924,DS03 confirmation,pca,-1,primary,0.01,engine_14,canonical,descent_minus_climb,Descent healthy row-FPR minus climb healthy row-FPR; percentage-point difference when multiplied by 100.,0.006864933117861532,fraction difference,,,,,,results/confirmation_ds03/canonical_results.csv,,13,,confirmatory
E010925,DS03 confirmation,pca,-1,primary,0.01,engine_14,canonical,descent_minus_cruise,Descent healthy row-FPR minus cruise healthy row-FPR; percentage-point difference when multiplied by 100.,0.00843117870256543,fraction difference,,,,,,results/confirmation_ds03/canonical_results.csv,,13,,confirmatory
E010926,DS03 confirmation,pca,-1,primary,0.01,engine_14,canonical,worst_cross_phase_transfer_fpr,Maximum audit healthy row-FPR among off-diagonal calibration-phase to audit-phase threshold transfers.,0.060053103579072856,fraction,,,,,,results/confirmation_ds03/canonical_results.csv,,13,,confirmatory
E010927,DS03 confirmation,pca,-1,primary,0.01,engine_14,canonical,healthy_flights_with_alarm_climb,Fraction of healthy flights with at least one climb-phase false alarm.,0.7142857142857143,fraction,,,,,,results/confirmation_ds03/canonical_results.csv,,13,,confirmatory
E010928,DS03 confirmation,pca,-1,primary,0.01,engine_14,canonical,false_alarm_events_per_healthy_flight_climb,Mean number of contiguous climb-phase false-alarm events per healthy flight.,1.542857142857143,events per healthy flight,,,,,,results/confirmation_ds03/canonical_results.csv,,13,,confirmatory
E010929,DS03 confirmation,pca,-1,primary,0.01,engine_14,canonical,healthy_flights_with_alarm_cruise,Fraction of healthy flights with at least one cruise-phase false alarm.,0.5714285714285714,fraction,,,,,,results/confirmation_ds03/canonical_results.csv,,13,,confirmatory
E010930,DS03 confirmation,pca,-1,primary,0.01,engine_14,canonical,false_alarm_events_per_healthy_flight_cruise,Mean number of contiguous cruise-phase false-alarm events per healthy flight.,6.285714285714286,events per healthy flight,,,,,,results/confirmation_ds03/canonical_results.csv,,13,,confirmatory
E010931,DS03 confirmation,pca,-1,primary,0.01,engine_14,canonical,healthy_flights_with_alarm_descent,Fraction of healthy flights with at least one descent-phase false alarm.,1.0,fraction,,,,,,results/confirmation_ds03/canonical_results.csv,,13,,confirmatory
E010932,DS03 confirmation,pca,-1,primary,0.01,engine_14,canonical,false_alarm_events_per_healthy_flight_descent,Mean number of contiguous descent-phase false-alarm events per healthy flight.,20.02857142857143,events per healthy flight,,,,,,results/confirmation_ds03/canonical_results.csv,,13,,confirmatory
E010933,DS03 confirmation,pca,-1,primary,0.01,engine_15,canonical,overall_fpr,"Healthy audit rows alarmed / all healthy audit rows, pooled or within engine as indicated.",0.014732863135573687,fraction,,,,,,results/confirmation_ds03/canonical_results.csv,,14,,confirmatory
E010934,DS03 confirmation,pca,-1,primary,0.01,engine_15,canonical,climb_fpr,Healthy climb audit rows alarmed / healthy climb audit rows.,0.01111593438963133,fraction,,,,,,results/confirmation_ds03/canonical_results.csv,,14,,confirmatory
E010935,DS03 confirmation,pca,-1,primary,0.01,engine_15,canonical,cruise_fpr,Healthy cruise audit rows alarmed / healthy cruise audit rows.,0.008455660730868864,fraction,,,,,,results/confirmation_ds03/canonical_results.csv,,14,,confirmatory
E010936,DS03 confirmation,pca,-1,primary,0.01,engine_15,canonical,descent_fpr,Healthy descent audit rows alarmed / healthy descent audit rows.,0.021526870146844006,fraction,,,,,,results/confirmation_ds03/canonical_results.csv,,14,,confirmatory
E010937,DS03 confirmation,pca,-1,primary,0.01,engine_15,canonical,descent_minus_climb,Descent healthy row-FPR minus climb healthy row-FPR; percentage-point difference when multiplied by 100.,0.010410935757212676,fraction difference,,,,,,results/confirmation_ds03/canonical_results.csv,,14,,confirmatory
E010938,DS03 confirmation,pca,-1,primary,0.01,engine_15,canonical,descent_minus_cruise,Descent healthy row-FPR minus cruise healthy row-FPR; percentage-point difference when multiplied by 100.,0.013071209415975142,fraction difference,,,,,,results/confirmation_ds03/canonical_results.csv,,14,,confirmatory
E010939,DS03 confirmation,pca,-1,primary,0.01,engine_15,canonical,worst_cross_phase_transfer_fpr,Maximum audit healthy row-FPR among off-diagonal calibration-phase to audit-phase threshold transfers.,0.07634350734220036,fraction,,,,,,results/confirmation_ds03/canonical_results.csv,,14,,confirmatory
E010940,DS03 confirmation,pca,-1,primary,0.01,engine_15,canonical,healthy_flights_with_alarm_climb,Fraction of healthy flights with at least one climb-phase false alarm.,0.5833333333333334,fraction,,,,,,results/confirmation_ds03/canonical_results.csv,,14,,confirmatory
E010941,DS03 confirmation,pca,-1,primary,0.01,engine_15,canonical,false_alarm_events_per_healthy_flight_climb,Mean number of contiguous climb-phase false-alarm events per healthy flight.,5.75,events per healthy flight,,,,,,results/confirmation_ds03/canonical_results.csv,,14,,confirmatory
E010942,DS03 confirmation,pca,-1,primary,0.01,engine_15,canonical,healthy_flights_with_alarm_cruise,Fraction of healthy flights with at least one cruise-phase false alarm.,0.625,fraction,,,,,,results/confirmation_ds03/canonical_results.csv,,14,,confirmatory
E010943,DS03 confirmation,pca,-1,primary,0.01,engine_15,canonical,false_alarm_events_per_healthy_flight_cruise,Mean number of contiguous cruise-phase false-alarm events per healthy flight.,7.833333333333333,events per healthy flight,,,,,,results/confirmation_ds03/canonical_results.csv,,14,,confirmatory
